Company,Slogan,Category,char_count,word_count,cat_n,cat_reliable,sentiment_score,sentiment,subjectivity,score_length,score_memorability,score_emotion,score_action,score_originality,score_personal,cliches_detected,cliche_count,effectiveness_score,effectiveness_category,theme_cluster,theme_keywords
Cono Sur,Chilean for great wine.,drinking-slogans,23,4,579,True,0.6249,Positive,0.75,10.0,2,8.874500000000001,0,10,0,[],0,5.274900000000001,Bon,0,"live, make, best, love, great"
Marston's Pedigree,Beer better in wood.,drinking-slogans,20,4,579,True,0.4404,Positive,0.5,10.0,8,4.702,0,10,0,[],0,5.9404,Bon,3,"better, life, making, live, money"
Echo Falls,A wine to relax with.,drinking-slogans,21,5,579,True,0.4404,Positive,0.0,10.0,5,2.202,5,10,0,[],0,5.4404,Bon,0,"live, make, best, love, great"
Sherry,Only sherry is sherry.,drinking-slogans,22,4,579,True,0.0,Neutral,1.0,10.0,5,5.0,0,10,0,[],0,5.25,Bon,0,"live, make, best, love, great"
Robert Mondavi,A family of wines.,drinking-slogans,18,4,579,True,0.0,Neutral,0.0,8.5,2,0.0,0,10,0,[],0,3.275,Faible,0,"live, make, best, love, great"
Dooley's,For best friends moments.,drinking-slogans,25,4,579,True,0.8074,Positive,0.3,10.0,5,7.537,0,7,0,['best'],1,5.3074,Bon,0,"live, make, best, love, great"
Kirin Ichiban,Beer at its purest.,drinking-slogans,19,4,579,True,0.0,Neutral,0.0,8.5,2,0.0,0,10,0,[],0,3.275,Faible,0,"live, make, best, love, great"
Campo Viejo,Spain's favourite Rioja.,drinking-slogans,24,3,579,True,0.0,Neutral,0.0,10.0,0,0.0,0,10,3,[],0,3.3,Faible,0,"live, make, best, love, great"
Caffrey's,"Strong words, softly spoken.",drinking-slogans,28,4,579,True,0.5106,Positive,0.5416666666666666,10.0,5,7.261333333333333,5,10,0,[],0,6.452266666666667,Bon,0,"live, make, best, love, great"
Coffee Mate,Irresistibly creamy tasting.,drinking-slogans,28,3,579,True,0.0,Neutral,0.0,10.0,0,0.0,0,10,0,[],0,3.0,Faible,0,"live, make, best, love, great"
Hobgoblin,The unofficial beer of Halloween.,drinking-slogans,33,5,579,True,0.0,Neutral,0.0,10.0,0,0.0,0,10,3,[],0,3.3,Faible,0,"live, make, best, love, great"
Glen Grant,Whisky as it should be.,drinking-slogans,23,5,579,True,0.0,Neutral,0.0,10.0,2,0.0,0,10,0,[],0,3.5,Faible,0,"live, make, best, love, great"
Reef,Blend the rules.,drinking-slogans,16,3,579,True,0.0,Neutral,0.0,8.5,2,0.0,7,10,0,[],0,4.325,Moyen,0,"live, make, best, love, great"
Beamish and Crawford,Drink to the black side.,drinking-slogans,24,5,579,True,0.0,Neutral,0.43333333333333335,10.0,5,2.166666666666667,7,10,0,[],0,5.733333333333333,Bon,0,"live, make, best, love, great"
Coca-Cola Zero,Just add Zero.,drinking-slogans,14,3,579,True,0.0,Neutral,0.0,8.4,2,0.0,5,10,0,[],0,4.01,Moyen,0,"live, make, best, love, great"
Coca-Cola Light,Taste it all.,drinking-slogans,13,3,579,True,0.0,Neutral,0.0,8.3,2,0.0,7,10,0,[],0,4.295,Moyen,4,"taste, good, difference, fresh, life"
V Water,Bring on the day.,drinking-slogans,17,4,579,True,0.0,Neutral,0.0,8.5,2,0.0,7,10,0,[],0,4.325,Moyen,0,"live, make, best, love, great"
Wadworth 6X,Handmade in Devizes.,drinking-slogans,20,3,579,True,0.0,Neutral,0.0,10.0,0,0.0,0,10,0,[],0,3.0,Faible,0,"live, make, best, love, great"
Veuve Clicquot,So Clicquot.,drinking-slogans,12,2,579,True,0.0,Neutral,0.0,6.7,2,0.0,0,10,0,[],0,3.005,Faible,0,"live, make, best, love, great"
Rubicon,Believe in beach.,drinking-slogans,17,3,579,True,0.0,Neutral,0.0,8.5,3,0.0,7,10,0,[],0,4.575,Moyen,0,"live, make, best, love, great"
Mike's Hard Lemonade,Cold. Hard. Refreshing.,drinking-slogans,23,3,579,True,-0.1027,Negative,0.8472222222222222,10.0,3,4.74961111111111,5,10,0,[],0,5.449922222222222,Bon,0,"live, make, best, love, great"
Ardbeg,Beg to differ.,drinking-slogans,14,3,579,True,0.0,Neutral,0.0,8.4,2,0.0,7,10,0,[],0,4.3100000000000005,Moyen,0,"live, make, best, love, great"
The Glenlivet,The father of all Scotch.,drinking-slogans,25,5,579,True,0.0,Neutral,0.0,10.0,2,0.0,0,10,0,[],0,3.5,Faible,0,"live, make, best, love, great"
Benedictine,The liqueur to linger over.,drinking-slogans,27,5,579,True,0.0,Neutral,0.0,10.0,5,0.0,5,10,0,[],0,5.0,Moyen,0,"live, make, best, love, great"
Drench,100% still spring water.,drinking-slogans,24,4,579,True,0.0,Neutral,0.0,10.0,3,0.0,0,10,0,[],0,3.75,Moyen,0,"live, make, best, love, great"
Abbot Ale,Perfect real ale.,drinking-slogans,17,3,579,True,0.5719,Positive,0.65,8.5,2,8.1095,0,8,0,['perfect'],1,4.5969,Moyen,0,"live, make, best, love, great"
EFFECT Energy,Soft drink. Hard taste.,drinking-slogans,23,4,579,True,-0.1027,Negative,0.4458333333333333,10.0,2,2.7426666666666666,0,10,0,[],0,4.048533333333333,Moyen,4,"taste, good, difference, fresh, life"
Rioja,Re-think Rioja.,drinking-slogans,15,2,579,True,0.0,Neutral,0.0,7.0,5,0.0,10,10,0,[],0,5.3,Bon,0,"live, make, best, love, great"
Mellow Birds,For mellow moments.,drinking-slogans,19,3,579,True,0.0,Neutral,0.0,8.5,5,0.0,0,10,0,[],0,4.025,Moyen,0,"live, make, best, love, great"
Bovril,Just taste the beef in Bovril.,drinking-slogans,30,6,579,True,0.0,Neutral,0.0,10.0,5,0.0,5,10,0,[],0,5.0,Moyen,4,"taste, good, difference, fresh, life"
Bulmers,A time to gather.,drinking-slogans,17,4,579,True,0.0,Neutral,0.0,8.5,5,0.0,5,10,0,[],0,4.775,Moyen,0,"live, make, best, love, great"
Percol,Adventures in coffee.,drinking-slogans,21,3,579,True,0.34,Positive,0.0,10.0,0,1.7000000000000002,0,10,0,[],0,3.34,Faible,0,"live, make, best, love, great"
Purdey's,Energise peacefully.,drinking-slogans,20,2,579,True,0.765,Positive,0.5,8.5,2,8.325,7,10,0,[],0,5.99,Bon,0,"live, make, best, love, great"
SmartWater,Inspired by the clouds.,drinking-slogans,23,4,579,True,0.4939,Positive,0.0,10.0,0,2.4695,7,10,0,[],0,4.5439,Moyen,0,"live, make, best, love, great"
Korbel,Uncork the magic.,drinking-slogans,17,3,579,True,0.0,Neutral,1.0,8.5,2,5.0,7,10,0,[],0,5.325,Bon,0,"live, make, best, love, great"
Pure Leaf,No Is Beautiful,drinking-slogans,15,3,579,True,-0.6537,Negative,1.0,8.5,0,8.2685,0,10,0,[],0,4.4287,Moyen,0,"live, make, best, love, great"
Clausthaler,Everything a beer needs.,drinking-slogans,24,4,579,True,0.0,Neutral,0.0,10.0,0,0.0,0,10,0,[],0,3.0,Faible,0,"live, make, best, love, great"
Club orange,Orange Clubbed to bits.,drinking-slogans,23,4,579,True,0.0,Neutral,0.0,10.0,0,0.0,5,10,0,[],0,3.75,Moyen,0,"live, make, best, love, great"
Ensure,Nutrition in charge!,drinking-slogans,20,3,579,True,0.0,Neutral,0.0,10.0,0,0.0,0,10,0,[],0,3.0,Faible,0,"live, make, best, love, great"
Carlsberg Export,Probably the best lager of all time.,drinking-slogans,36,7,579,True,0.6369,Positive,0.3,8.5,5,6.6845,0,7,0,['best'],1,4.9119,Moyen,0,"live, make, best, love, great"
Penfolds,1844 to evermore,drinking-slogans,16,3,579,True,0.0,Neutral,0.0,8.5,0,0.0,5,10,0,[],0,3.525,Moyen,0,"live, make, best, love, great"
Cavit,It's all about taste.,drinking-slogans,21,4,579,True,0.0,Neutral,0.0,10.0,5,0.0,0,10,0,[],0,4.25,Moyen,4,"taste, good, difference, fresh, life"
Budweiser Budvar,There is only one original.,drinking-slogans,27,5,579,True,0.3182,Positive,0.875,10.0,3,5.966,5,10,0,[],0,5.6932,Bon,0,"live, make, best, love, great"
Budweiser Select,Kiss your aftertaste goodbye.,drinking-slogans,29,4,579,True,0.4215,Positive,0.0,10.0,0,2.1075,7,10,8,[],0,5.2715,Bon,0,"live, make, best, love, great"
Frijj,Fill up.,drinking-slogans,8,2,579,True,0.0,Neutral,0.0,6.3,2,0.0,7,10,0,[],0,3.995,Moyen,0,"live, make, best, love, great"
Black Tower,Easy ends the day.,drinking-slogans,18,4,579,True,0.4404,Positive,0.8333333333333334,8.5,5,6.368666666666667,5,10,0,[],0,6.048733333333333,Bon,0,"live, make, best, love, great"
Chateau Martin,In good taste every place.,drinking-slogans,26,5,579,True,0.4404,Positive,0.6000000000000001,10.0,2,5.202,0,10,0,[],0,4.5404,Moyen,4,"taste, good, difference, fresh, life"
Café Hag,It's famous for its flavour.,drinking-slogans,28,5,579,True,0.0,Neutral,1.0,10.0,5,5.0,0,10,3,[],0,5.55,Bon,0,"live, make, best, love, great"
Cinzano,Bright lights taste.,drinking-slogans,20,3,579,True,0.4404,Positive,0.7999999999999999,10.0,2,6.202,0,10,0,[],0,4.7404,Moyen,4,"taste, good, difference, fresh, life"
Orangina,Life is juicy.,drinking-slogans,14,3,579,True,0.0,Neutral,0.0,8.4,2,0.0,0,10,0,[],0,3.26,Faible,2,"life, live, come, enjoy, make"
Kaliber,Pace yourself.,drinking-slogans,14,2,579,True,0.0,Neutral,0.0,6.9,2,0.0,7,10,8,[],0,4.885,Moyen,0,"live, make, best, love, great"
Moet & Chandon,Celebrate the now.,drinking-slogans,18,3,579,True,0.5719,Positive,0.0,8.5,0,4.8595,7,10,0,[],0,4.7969,Moyen,0,"live, make, best, love, great"
Cotes du Rhone,A shade different.,drinking-slogans,18,3,579,True,0.0,Neutral,0.6,8.5,0,3.0,0,10,0,[],0,3.375,Faible,0,"live, make, best, love, great"
Garnet Point,From the edge of the new world.,drinking-slogans,31,7,579,True,0.0,Neutral,0.45454545454545453,8.5,10,2.2727272727272725,0,10,0,[],0,5.7295454545454545,Bon,5,"world, new, best, difference, beer"
Old Speckled Hen,A most gratifying ale.,drinking-slogans,22,4,579,True,0.5563,Positive,0.5,10.0,3,7.2815,0,10,0,[],0,5.206300000000001,Bon,0,"live, make, best, love, great"
Perrier Jouet,For the perfect picnic.,drinking-slogans,23,4,579,True,0.5719,Positive,1.0,10.0,5,9.8595,0,8,0,['perfect'],1,5.9219,Bon,0,"live, make, best, love, great"
Plymouth Gin,Berry Christmas!,drinking-slogans,16,2,579,True,0.0,Neutral,0.0,7.0,2,0.0,7,10,0,[],0,4.1,Moyen,0,"live, make, best, love, great"
Froosh,Fruit: bottled.,drinking-slogans,15,2,579,True,0.0,Neutral,0.0,7.0,2,0.0,5,10,0,[],0,3.8,Moyen,0,"live, make, best, love, great"
Fentimans,Faithful to the originals.,drinking-slogans,26,4,579,True,0.4404,Positive,0.0,10.0,3,2.202,0,10,0,[],0,4.1904,Moyen,0,"live, make, best, love, great"
Cains Brewery,The art of brewing.,drinking-slogans,19,4,579,True,0.0,Neutral,0.0,8.5,2,0.0,0,10,0,[],0,3.275,Faible,0,"live, make, best, love, great"
Whyte & Mackay,The spirit of the show.,drinking-slogans,23,5,579,True,0.1779,Positive,0.0,10.0,10,0.8895,0,10,0,[],0,5.6779,Bon,0,"live, make, best, love, great"
Iron City,Beer of perfection.,drinking-slogans,19,3,579,True,0.5719,Positive,0.0,8.5,0,4.8595,0,8,0,['perfect'],1,3.4469000000000003,Faible,0,"live, make, best, love, great"
Rombouts,"Whichever way you choose, choose Rombouts.",drinking-slogans,42,6,579,True,0.0,Neutral,0.0,8.5,3,0.0,5,10,5,[],0,4.775,Moyen,9,"way, better, life, money, play"
Emmi Caffè Latte,So fresh. So you.,drinking-slogans,17,4,579,True,0.3804,Positive,0.5,8.5,10,4.402,0,10,5,[],0,6.6554,Très bon,0,"live, make, best, love, great"
Asahi Breweries,A Beer For All Seasons,drinking-slogans,22,5,579,True,0.0,Neutral,0.0,10.0,5,0.0,0,10,0,[],0,4.25,Moyen,0,"live, make, best, love, great"
Samuel Adams,For the love of beer.,drinking-slogans,21,5,579,True,0.6369,Positive,0.6,10.0,2,8.1845,0,10,0,[],0,5.1369,Bon,0,"live, make, best, love, great"
Singha Beer,"beer Singha, beer Thai",drinking-slogans,22,4,579,True,0.0,Neutral,0.0,10.0,10,0.0,0,10,0,[],0,5.5,Bon,0,"live, make, best, love, great"
Glayva,Scotland's finest liqueur.,drinking-slogans,26,3,579,True,0.0,Neutral,0.0,10.0,2,0.0,0,8,0,['finest'],1,3.2,Faible,0,"live, make, best, love, great"
Ovaltine,Nutritiously delicious.,drinking-slogans,23,2,579,True,0.5719,Positive,1.0,8.5,2,9.8595,0,10,0,[],0,5.2469,Bon,0,"live, make, best, love, great"
Teacher's,A welcome awaiting.,drinking-slogans,19,3,579,True,0.4588,Positive,0.9,8.5,3,6.7940000000000005,5,10,3,[],0,5.9338,Bon,0,"live, make, best, love, great"
Copella,The authentic apple juice.,drinking-slogans,26,4,579,True,0.0,Neutral,0.75,10.0,3,3.75,0,8,0,['authentic'],1,4.2,Moyen,0,"live, make, best, love, great"
San Miguel Beer,Passion's beer.,drinking-slogans,15,2,579,True,0.0,Neutral,0.0,7.0,2,0.0,0,10,0,[],0,3.05,Faible,1,"passion, excellence, beer, life, discover"
Buxton,Nothing touches it.,drinking-slogans,19,3,579,True,0.0,Neutral,0.0,8.5,2,0.0,5,10,0,[],0,4.025,Moyen,0,"live, make, best, love, great"
Blossom Hill,Enjoy life to the full.,drinking-slogans,23,5,579,True,0.4939,Positive,0.525,10.0,5,5.0945,7,10,0,[],0,6.3189,Bon,2,"life, live, come, enjoy, make"
Blue Nun,Right through the meal!,drinking-slogans,23,4,579,True,0.0,Neutral,0.5357142857142857,10.0,5,2.6785714285714284,0,10,0,[],0,4.785714285714286,Moyen,0,"live, make, best, love, great"
Red Square Vodka,With a squirt of tequila.,drinking-slogans,25,5,579,True,0.0,Neutral,0.0,10.0,0,0.0,0,10,0,[],0,3.0,Faible,0,"live, make, best, love, great"
Courvoisier,And the evening began.,drinking-slogans,22,4,579,True,0.0,Neutral,0.0,10.0,0,0.0,5,10,0,[],0,3.75,Moyen,0,"live, make, best, love, great"
Glenmorangie,Gaelic for glen of tranquillity.,drinking-slogans,32,5,579,True,0.4215,Positive,0.0,10.0,3,2.1075,0,10,0,[],0,4.1715,Moyen,0,"live, make, best, love, great"
Sunny Delight,Makes your mouth go mental.,drinking-slogans,27,5,579,True,0.0,Neutral,0.2,10.0,5,1.0,10,10,8,[],0,6.75,Très bon,0,"live, make, best, love, great"
J&B Scotch Whisky,Scotch of rare character.,drinking-slogans,25,4,579,True,0.0,Neutral,0.9,10.0,0,4.5,0,10,0,[],0,3.9,Moyen,0,"live, make, best, love, great"
Sandeman,You'll like it.,drinking-slogans,15,3,579,True,0.3612,Positive,0.0,8.5,2,1.806,5,10,5,[],0,4.8862000000000005,Moyen,8,"like, ll, feel, ve, way"
Yakult,Listen to your gut.,drinking-slogans,19,4,579,True,0.0,Neutral,0.0,8.5,2,0.0,7,10,8,[],0,5.125,Bon,0,"live, make, best, love, great"
Magners,Now is a good time.,drinking-slogans,19,5,579,True,0.4404,Positive,0.6000000000000001,8.5,2,5.202,0,10,0,[],0,4.3154,Moyen,7,"good, food, feel, great, life"
Vat 69,Quality tells.,drinking-slogans,14,2,579,True,0.0,Neutral,0.0,6.9,2,0.0,0,7,0,['quality'],1,2.585,Faible,0,"live, make, best, love, great"
J2O,Join in.,drinking-slogans,8,2,579,True,0.296,Positive,0.0,6.3,2,1.48,7,10,0,[],0,4.291,Moyen,0,"live, make, best, love, great"
Lambrini,Do the Lambrini.,drinking-slogans,16,3,579,True,0.0,Neutral,0.0,8.5,0,0.0,10,10,0,[],0,4.275,Moyen,0,"live, make, best, love, great"
Pernod Ricard,The French way.,drinking-slogans,15,3,579,True,0.0,Neutral,0.0,8.5,2,0.0,0,10,0,[],0,3.275,Faible,9,"way, better, life, money, play"
Drambuie,Whisky with a secret.,drinking-slogans,21,4,579,True,0.0,Neutral,0.7,10.0,5,3.5,0,10,0,[],0,4.95,Moyen,0,"live, make, best, love, great"
Michelob Ultra,Smart choice.,drinking-slogans,13,2,579,True,0.4019,Positive,0.6428571428571429,6.8,2,5.2237857142857145,0,10,0,[],0,4.064757142857143,Moyen,0,"live, make, best, love, great"
Southern Comfort,You can be mine.,drinking-slogans,16,4,579,True,0.0,Neutral,0.0,8.5,2,0.0,0,10,5,[],0,3.775,Moyen,0,"live, make, best, love, great"
Kumala,Make time for you.,drinking-slogans,18,4,579,True,0.0,Neutral,0.0,8.5,2,0.0,10,10,5,[],0,5.275,Bon,0,"live, make, best, love, great"
Capri Sun,ect what's in it.,drinking-slogans,17,4,579,True,0.0,Neutral,0.0,8.5,5,0.0,7,10,0,[],0,5.075,Bon,0,"live, make, best, love, great"
Martini,Begin desire.,drinking-slogans,13,2,579,True,0.4019,Positive,0.0,6.8,2,2.0095,7,10,0,[],0,4.4719,Moyen,0,"live, make, best, love, great"
Pimm's,Perfect for any party.,drinking-slogans,22,4,579,True,0.7506,Positive,1.0,10.0,5,10.0,0,8,0,['perfect'],1,5.95,Bon,0,"live, make, best, love, great"
Löwenbräu Brewery,Beer at its purest,drinking-slogans,18,4,579,True,0.0,Neutral,0.0,8.5,2,0.0,0,10,0,[],0,3.275,Faible,0,"live, make, best, love, great"
Strongbow,Have a chilling Halloween.,drinking-slogans,26,4,579,True,-0.0258,Neutral,0.9,10.0,3,4.629,7,10,3,[],0,6.025799999999999,Bon,0,"live, make, best, love, great"
The Famous Grouse,Beautifully balanced,drinking-slogans,20,2,579,True,0.5719,Positive,1.0,8.5,5,9.8595,0,10,0,[],0,5.9969,Bon,0,"live, make, best, love, great"
Innocent Drinks,"Tastes good, does good.",drinking-slogans,23,4,579,True,0.7003,Positive,0.6000000000000001,10.0,8,8.5015,7,10,0,[],0,7.7503,Très bon,7,"good, food, feel, great, life"
Bud Light,Up for whatever.,drinking-slogans,16,3,579,True,0.0,Neutral,0.0,8.5,0,0.0,0,10,0,[],0,2.775,Faible,0,"live, make, best, love, great"
Ribena,Billions of berries make it.,drinking-slogans,28,5,579,True,0.0,Neutral,0.0,10.0,5,0.0,8,10,0,[],0,5.45,Bon,0,"live, make, best, love, great"
Penta Water,Taste and feel the difference.,drinking-slogans,30,5,579,True,0.0,Neutral,0.0,10.0,3,0.0,10,10,0,[],0,5.25,Bon,4,"taste, good, difference, fresh, life"
Crown Royal,Fit for a king,drinking-slogans,14,4,579,True,0.3612,Positive,0.4,8.4,5,3.806,0,10,0,[],0,4.7712,Moyen,0,"live, make, best, love, great"
Grant's,Stand fast,drinking-slogans,10,2,579,True,0.0,Neutral,0.6,6.5,2,3.0,7,10,0,[],0,4.625,Moyen,0,"live, make, best, love, great"
Jack Daniel's,Make It Count,drinking-slogans,13,3,579,True,0.0,Neutral,0.0,8.3,2,0.0,10,10,0,[],0,4.745,Moyen,0,"live, make, best, love, great"
Anheuser-Busch,Some days are better than others,drinking-slogans,32,6,579,True,0.4404,Positive,0.5,10.0,2,4.702,0,10,0,[],0,4.4404,Moyen,3,"better, life, making, live, money"
Actimel,The Actimel challenge. Give it a go.,drinking-slogans,36,7,579,True,0.0772,Positive,0.0,8.5,3,0.386,5,10,0,[],0,4.3522,Moyen,0,"live, make, best, love, great"
Campari,"Life is sweet, life is bitter",drinking-slogans,29,6,579,True,0.0516,Positive,0.575,10.0,10,3.133,0,10,3,[],0,6.4266,Bon,2,"life, live, come, enjoy, make"
Tia Maria,After dark,drinking-slogans,10,2,579,True,0.0,Neutral,0.4,6.5,2,2.0,0,10,0,[],0,3.375,Faible,0,"live, make, best, love, great"
Buffalo Bill's Brewery,Forever original,drinking-slogans,16,2,579,True,0.3182,Positive,0.75,7.0,2,5.341,0,10,0,[],0,4.1182,Moyen,0,"live, make, best, love, great"
10-K Thirst Quencher,Really Really Good Stuff,drinking-slogans,24,4,579,True,0.5379,Positive,0.6000000000000001,10.0,10,7.689500000000001,0,10,0,[],0,7.0379000000000005,Très bon,7,"good, food, feel, great, life"
Beed Cola,The Most Delicious!,drinking-slogans,19,3,579,True,0.6468,Positive,0.75,8.5,0,8.984,0,10,0,[],0,4.5718,Moyen,0,"live, make, best, love, great"
Blue (soft drink),life is a feast,drinking-slogans,15,4,579,True,0.0,Neutral,0.0,8.5,2,0.0,0,10,0,[],0,3.275,Faible,2,"life, live, come, enjoy, make"
Foxon Park,All-Ways in Good Taste.,drinking-slogans,23,4,579,True,0.4404,Positive,0.6000000000000001,10.0,2,5.202,0,10,0,[],0,4.5404,Moyen,4,"taste, good, difference, fresh, life"
Guaraná Jesus,the pink dream,drinking-slogans,14,3,579,True,0.25,Positive,0.3,8.4,2,2.75,0,10,0,[],0,3.81,Moyen,0,"live, make, best, love, great"
Josta,better do the good stuff now.,drinking-slogans,29,6,579,True,0.7003,Positive,0.55,10.0,2,8.2515,8,10,0,[],0,6.3503,Bon,3,"better, life, making, live, money"
LA Ice Cola,Nothing’s Cooler than Ice!,drinking-slogans,26,4,579,True,0.0,Neutral,0.0,10.0,2,0.0,5,10,0,[],0,4.25,Moyen,0,"live, make, best, love, great"
Leninade,Get Hammered & Sickled!,drinking-slogans,23,4,579,True,0.0,Neutral,0.0,10.0,0,0.0,5,10,0,[],0,3.75,Moyen,0,"live, make, best, love, great"
MiWadi,it's MiWadi,drinking-slogans,11,2,579,True,0.0,Neutral,0.0,6.6,0,0.0,0,10,0,[],0,2.4899999999999998,Faible,0,"live, make, best, love, great"
XL Cola,Extra Large Taste,drinking-slogans,17,3,579,True,0.0,Neutral,0.2642857142857143,8.5,2,1.3214285714285714,0,10,0,[],0,3.539285714285714,Moyen,4,"taste, good, difference, fresh, life"
Patio (drink),Pepsi either way,drinking-slogans,16,3,579,True,0.0,Neutral,0.0,8.5,2,0.0,0,10,0,[],0,3.275,Faible,9,"way, better, life, money, play"
Deer Park Spring Water,That's Good Water!,drinking-slogans,18,3,579,True,0.4926,Positive,0.6000000000000001,8.5,2,5.463000000000001,0,10,0,[],0,4.3676,Moyen,7,"good, food, feel, great, life"
Keystone,All Stones Must Be Thrown,drinking-slogans,25,5,579,True,0.0,Neutral,0.0,10.0,2,0.0,5,10,0,[],0,4.25,Moyen,0,"live, make, best, love, great"
Apatin Brewery,Men know why,drinking-slogans,12,3,579,True,0.0,Neutral,0.0,8.2,2,0.0,5,10,0,[],0,3.9799999999999995,Moyen,0,"live, make, best, love, great"
Jupiler,Men know why,drinking-slogans,12,3,579,True,0.0,Neutral,0.0,8.2,2,0.0,5,10,0,[],0,3.9799999999999995,Moyen,0,"live, make, best, love, great"
Tiger Beer,It's Time for a Tiger,drinking-slogans,21,5,579,True,0.0,Neutral,0.0,10.0,5,0.0,0,10,0,[],0,4.25,Moyen,0,"live, make, best, love, great"
Surinaamse Brouwerij,Real Surinamese Pleasure,drinking-slogans,24,3,579,True,0.5719,Positive,0.30000000000000004,10.0,0,6.3595,0,10,0,[],0,4.2719000000000005,Moyen,0,"live, make, best, love, great"
Mützig,the Taste of Success,drinking-slogans,20,4,579,True,0.5719,Positive,0.0,10.0,5,4.8595,0,10,0,[],0,5.2219,Bon,4,"taste, good, difference, fresh, life"
Dr. Wells,The Cooler Doctor,drinking-slogans,17,3,579,True,0.0,Neutral,0.0,8.5,2,0.0,0,10,0,[],0,3.275,Faible,0,"live, make, best, love, great"
J.P. Wiser's Whisky,To the people and moments that matter.,drinking-slogans,38,7,579,True,0.0258,Neutral,0.0,8.5,5,0.129,0,10,0,[],0,4.0508,Moyen,0,"live, make, best, love, great"
Oland Export Ale,"Good times, great friends, and Oland Export Ale",drinking-slogans,47,8,579,True,0.8779,Positive,0.675,7.0,8,9.7645,0,10,0,[],0,6.5029,Très bon,7,"good, food, feel, great, life"
Schooner Lager,"The Schooner, the better",drinking-slogans,24,4,579,True,0.4404,Positive,0.5,10.0,10,4.702,0,10,0,[],0,6.4404,Bon,3,"better, life, making, live, money"
K (cider),The Mark of Quality,drinking-slogans,19,4,579,True,0.0,Neutral,0.0,8.5,2,0.0,0,7,0,['quality'],1,2.825,Faible,0,"live, make, best, love, great"
Café Puro,The delicious taste of ground coffee.,drinking-slogans,37,6,579,True,0.5719,Positive,1.0,10.0,3,9.8595,0,10,0,[],0,5.7219,Bon,4,"taste, good, difference, fresh, life"
Rasna,I love you Rasna,drinking-slogans,16,4,579,True,0.6369,Positive,0.6,8.5,2,8.1845,8,10,5,[],0,6.6119,Très bon,0,"live, make, best, love, great"
